2026-05-01T14:40:38 UTC | INFO     | main | ============================================================
2026-05-01T14:40:38 UTC | INFO     | main | AUTOMATED STOCK RESEARCH SYSTEM — starting run
2026-05-01T14:40:38 UTC | INFO     | main | DISCLAIMER: This system does NOT perform trading, does NOT give investment advice, and does NOT make price predictions. It is a research data aggregation and scoring tool only.
2026-05-01T14:40:38 UTC | INFO     | main | ============================================================
2026-05-01T14:40:38 UTC | INFO     | main | [SCHEDULER] Time gate passed — matched slot 9:45-11:15
2026-05-01T14:40:38 UTC | WARNING  | main | Validated tickers file is 52 days old (limit 30). Consider re-running validate_tickers.py.
2026-05-01T14:40:38 UTC | INFO     | main | Run slot: 9:45-11:15
2026-05-01T14:40:38 UTC | INFO     | state_manager | New trading day (2026-05-01) — resetting state
2026-05-01T14:40:38 UTC | INFO     | market_collector | Index dow: 49807.30 Rising (+0.31%)
2026-05-01T14:40:38 UTC | INFO     | market_collector | Index sp500: 7250.14 Rising (+0.57%)
2026-05-01T14:40:38 UTC | INFO     | market_collector | Index nasdaq: 25085.48 Rising (+0.78%)
2026-05-01T14:40:38 UTC | INFO     | market_regime | VIX fetched: 16.54
2026-05-01T14:40:38 UTC | INFO     | market_regime | Regime: normal vix=16.54 risk_mult=1.0 opp_mult=1.0
2026-05-01T14:40:38 UTC | INFO     | main | Regime: normal vix=16.54
2026-05-01T14:41:03 UTC | INFO     | market_breadth | Market breadth: 67/130 advancing (0.52) — neutral breadth — mixed market movement
2026-05-01T14:41:03 UTC | INFO     | spy_sma | [SPY] price=722.65 sma200=667.95 above=True
2026-05-01T14:41:07 UTC | INFO     | market_breadth | [B200] 89/125 above 200d SMA = 71.2%
2026-05-01T14:41:07 UTC | INFO     | market_regime_classifier | [MRC] regime=BULL score=3 spy_above=True vix=16.54 breadth_pct=71.2
2026-05-01T14:41:07 UTC | INFO     | main | [MR] market_regime=BULL score=3 breadth_pct=71.2
2026-05-01T14:41:08 UTC | INFO     | sector_breadth_ma | Sector breadth MA technology: 7/10 = 0.70 (healthy participation)
2026-05-01T14:41:09 UTC | INFO     | sector_breadth_ma | Sector breadth MA semiconductors: 10/10 = 1.00 (sector is genuinely strong)
2026-05-01T14:41:10 UTC | INFO     | sector_breadth_ma | Sector breadth MA healthcare: 2/10 = 0.20 (sector is structurally weak)
2026-05-01T14:41:11 UTC | INFO     | sector_breadth_ma | Sector breadth MA financials: 8/10 = 0.80 (sector is genuinely strong)
2026-05-01T14:41:12 UTC | INFO     | sector_breadth_ma | Sector breadth MA consumer_discretionary: 4/10 = 0.40 (mixed signals)
2026-05-01T14:41:13 UTC | INFO     | sector_breadth_ma | Sector breadth MA consumer_staples: 8/10 = 0.80 (sector is genuinely strong)
2026-05-01T14:41:14 UTC | INFO     | sector_breadth_ma | Sector breadth MA industrials: 7/10 = 0.70 (healthy participation)
2026-05-01T14:41:15 UTC | INFO     | sector_breadth_ma | Sector breadth MA defense: 2/10 = 0.20 (sector is structurally weak)
2026-05-01T14:41:17 UTC | INFO     | sector_breadth_ma | Sector breadth MA energy: 8/10 = 0.80 (sector is genuinely strong)
2026-05-01T14:41:18 UTC | INFO     | sector_breadth_ma | Sector breadth MA materials: 5/10 = 0.50 (mixed signals)
2026-05-01T14:41:19 UTC | INFO     | sector_breadth_ma | Sector breadth MA utilities: 8/10 = 0.80 (sector is genuinely strong)
2026-05-01T14:41:20 UTC | INFO     | sector_breadth_ma | Sector breadth MA real_estate: 10/10 = 1.00 (sector is genuinely strong)
2026-05-01T14:41:21 UTC | INFO     | sector_breadth_ma | Sector breadth MA communication_services: 2/10 = 0.20 (sector is structurally weak)
2026-05-01T14:41:23 UTC | INFO     | sector_momentum | Top 5 sectors: ['energy', 'semiconductors', 'consumer_staples', 'utilities', 'technology']
2026-05-01T14:41:23 UTC | INFO     | sector_momentum | Sector momentum history updated (6 entries)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation technology: rank 4 -> 5 speed=-1 (stable)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation healthcare: rank 7 -> 9 speed=-2 (losing momentum)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation financials: rank 3 -> 6 speed=-3 (losing momentum)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation consumer_discretionary: rank 8 -> 11 speed=-3 (losing momentum)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation consumer_staples: rank 10 -> 3 speed=7 (rapidly gaining strength)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation industrials: rank 6 -> 8 speed=-2 (losing momentum)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation materials: rank 13 -> 12 speed=1 (stable)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation energy: rank 1 -> 1 speed=0 (stable)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation utilities: rank 12 -> 4 speed=8 (rapidly gaining strength)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation real_estate: rank 9 -> 7 speed=2 (gaining momentum)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation communication_services: rank 5 -> 10 speed=-5 (rapidly losing strength)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation semiconductors: rank 2 -> 2 speed=0 (stable)
2026-05-01T14:41:23 UTC | INFO     | sector_rotation_speed | Rotation defense: rank 11 -> 13 speed=-2 (losing momentum)
2026-05-01T14:41:23 UTC | INFO     | news_collector | reuters RSS: fetched 0 articles
2026-05-01T14:41:24 UTC | INFO     | news_collector | ft RSS: fetched 9 articles
2026-05-01T14:41:24 UTC | INFO     | news_collector | Finnhub: fetched 100 articles
2026-05-01T14:41:24 UTC | INFO     | news_collector | Filter: 109 raw → 19 passed
2026-05-01T14:41:24 UTC | INFO     | news_collector | Dedup: 19 → 19 articles
2026-05-01T14:41:24 UTC | INFO     | news_collector | Sector confirmed: financials score=28.7 headlines=12
2026-05-01T14:41:24 UTC | INFO     | news_collector | Sector confirmed: real_estate score=12.0 headlines=5
2026-05-01T14:41:24 UTC | INFO     | news_collector | Sector confirmed: utilities score=9.5 headlines=5
2026-05-01T14:41:24 UTC | INFO     | news_collector | Sector confirmed: consumer_discretionary score=35.5 headlines=15
2026-05-01T14:41:24 UTC | INFO     | news_collector | Sector confirmed: technology score=27.4 headlines=11
2026-05-01T14:41:24 UTC | INFO     | news_collector | Sector confirmed: energy score=5.0 headlines=2
2026-05-01T14:41:24 UTC | INFO     | news_collector | Sector confirmed: materials score=4.3 headlines=2
2026-05-01T14:41:24 UTC | INFO     | news_collector | Sector gated: consumer_staples score=2.6 headlines=2 (need score>=4, headlines>=2)
2026-05-01T14:41:24 UTC | INFO     | news_collector | Sector confirmed: industrials score=16.2 headlines=7
2026-05-01T14:41:24 UTC | INFO     | news_collector | Sector gated: defense score=1.7 headlines=1 (need score>=4, headlines>=2)
2026-05-01T14:41:24 UTC | INFO     | news_collector | Confirmed sectors: ['financials', 'real_estate', 'utilities', 'consumer_discretionary', 'technology', 'energy', 'materials', 'industrials']
2026-05-01T14:41:24 UTC | INFO     | market_collector | get_index_history dow: 30 points
2026-05-01T14:41:24 UTC | INFO     | market_collector | get_index_history sp500: 30 points
2026-05-01T14:41:24 UTC | INFO     | market_collector | get_index_history nasdaq: 30 points
2026-05-01T14:41:24 UTC | INFO     | main | News: 19 articles, 8 candidate sectors
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | SPY day move: 0.54%
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | Impact [financials]: sources=12 kw=28.8 spy=0.54% → impact=0.781 ✓ passes
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | Impact [real_estate]: sources=5 kw=11.9 spy=0.54% → impact=0.661 ✓ passes
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | Impact [utilities]: sources=5 kw=9.4 spy=0.54% → impact=0.623 ✓ passes
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | Impact [consumer_discretionary]: sources=15 kw=35.5 spy=0.54% → impact=0.781 ✓ passes
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | Impact [technology]: sources=11 kw=27.4 spy=0.54% → impact=0.781 ✓ passes
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | Impact [energy]: sources=2 kw=5.0 spy=0.54% → impact=0.422 ✗ below threshold
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | Sector dropped by impact gate: energy (sources=2 kw=5.0 spy=0.54% → impact=0.422 ✗ below threshold)
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | Impact [materials]: sources=2 kw=4.3 spy=0.54% → impact=0.413 ✗ below threshold
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | Sector dropped by impact gate: materials (sources=2 kw=4.3 spy=0.54% → impact=0.413 ✗ below threshold)
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | Impact [industrials]: sources=7 kw=16.2 spy=0.54% → impact=0.724 ✓ passes
2026-05-01T14:41:24 UTC | INFO     | news_impact_scorer | Impact gate: 8 → 6 sectors passed
2026-05-01T14:41:24 UTC | INFO     | main | Momentum gate: 6 → 2 sectors
2026-05-01T14:41:24 UTC | INFO     | sector_mapper | Mapped 0 events → 0 sectors
2026-05-01T14:41:24 UTC | INFO     | sector_validator | Sector utilities/XLU: sig1=True sig2=True sig3=False tf_ok=True → CONFIRMED
2026-05-01T14:41:24 UTC | INFO     | sector_validator | Sector technology/XLK: sig1=True sig2=True sig3=False tf_ok=True → CONFIRMED
2026-05-01T14:41:24 UTC | INFO     | main | Confirmed sectors: ['utilities', 'technology']
2026-05-01T14:41:25 UTC | INFO     | financial_parser | NEE: using cached financials (0d old)
2026-05-01T14:41:25 UTC | INFO     | main | DEBUG filter NEE: ok=True reason=
2026-05-01T14:41:25 UTC | INFO     | volume_confirmation | NEE volume ratio=0.11 score=0.04 label=lower activity than usual
2026-05-01T14:41:25 UTC | INFO     | risk_adjusted_momentum | NEE RAM raw=9.25 score=0.96
2026-05-01T14:41:25 UTC | INFO     | multi_timeframe_momentum | NEE MTF 1m=6.025849555896922 3m=12.760248399005803 6m=22.049198469961066 score=0.74
2026-05-01T14:41:25 UTC | INFO     | trend_stability | NEE trend stability: dev=0.0239 score=0.76
2026-05-01T14:41:25 UTC | INFO     | drawdown_risk | NEE drawdown=0.0% score=1.00
2026-05-01T14:41:25 UTC | INFO     | risk_model | Risk score: raw=17.5 penalty=0 mult=1.0 final=17.5
2026-05-01T14:41:25 UTC | INFO     | opportunity_model | Opp score: b1=61.1 b2=69.7 b3=41.3 raw=60.6 x1.0 x1.0 = 60.6
2026-05-01T14:41:25 UTC | INFO     | signal_agreement | Signal agreement: m=0.96 s=0.75 e=0.50 v=0.04 -> 0.014
2026-05-01T14:41:25 UTC | INFO     | opportunity_model | Composite confidence: 57.3 (Moderate confidence)
2026-05-01T14:41:25 UTC | INFO     | main | DEBUG confidence NEE: conf=57.3 min=35 risk=17.5 opp=60.6
2026-05-01T14:41:25 UTC | INFO     | financial_parser | DUK: using cached financials (0d old)
2026-05-01T14:41:25 UTC | INFO     | main | DEBUG filter DUK: ok=True reason=
